Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Delivery_Time,Request_Weekday,Delivery_Time_Min
1786,Airport,27,Trip Completed,12/7/2016 9:03,12/7/2016 9:58,0:55:00,Wednesday,55.00
1968,City,27,Trip Completed,12/7/2016 12:10,12/7/2016 12:49,0:39:00,Wednesday,39.00
2088,Airport,27,Trip Completed,12/7/2016 15:51,12/7/2016 17:02,1:11:00,Wednesday,71.00
2473,Airport,27,Trip Completed,12/7/2016 20:43,12/7/2016 21:20,0:37:00,Wednesday,37.00
2869,Airport,27,Trip Completed,7/13/2016 5:50,7/13/2016 6:27,0:36:58,Wednesday,36.97
3742,Airport,27,Trip Completed,7/13/2016 20:24,7/13/2016 20:48,0:23:42,Wednesday,23.70
4440,Airport,27,Trip Completed,7/14/2016 8:26,7/14/2016 9:00,0:34:07,Thursday,34.12
5234,City,27,Trip Completed,7/14/2016 21:09,7/14/2016 21:52,0:42:50,Thursday,42.83
6354,Airport,27,Trip Completed,7/15/2016 18:59,7/15/2016 19:35,0:36:09,Friday,36.15
6638,City,27,Trip Completed,7/15/2016 21:59,7/15/2016 23:13,1:14:08,Friday,74.13
84,City,28,Trip Completed,11/7/2016 4:50,11/7/2016 5:26,0:36:00,Monday,36.00
1199,City,28,Trip Completed,11/7/2016 21:17,11/7/2016 21:53,0:36:00,Monday,36.00
1676,Airport,28,Trip Completed,12/7/2016 7:44,12/7/2016 8:40,0:56:00,Wednesday,56.00
2774,City,28,Trip Completed,7/13/2016 4:33,7/13/2016 5:13,0:40:16,Wednesday,40.27
3220,Airport,28,Trip Completed,7/13/2016 9:51,7/13/2016 10:24,0:32:58,Wednesday,32.97
3718,Airport,28,Trip Completed,7/13/2016 19:56,7/13/2016 20:47,0:50:57,Wednesday,50.95
4904,Airport,28,Trip Completed,7/14/2016 18:02,7/14/2016 18:58,0:56:26,Thursday,56.43
6527,Airport,28,Trip Completed,7/15/2016 20:54,7/15/2016 21:53,0:59:28,Friday,59.47
6710,City,28,Trip Completed,7/15/2016 23:02,7/16/2016 0:12,1:09:36,Friday,69.60
1584,Airport,29,Trip Completed,12/7/2016 6:26,12/7/2016 7:18,0:52:00,Wednesday,52.00
1966,Airport,29,Trip Completed,12/7/2016 12:05,12/7/2016 13:12,1:07:00,Wednesday,67.00
2827,City,29,Trip Completed,7/13/2016 5:18,7/13/2016 6:18,0:59:51,Wednesday,59.85
2945,Airport,29,Trip Completed,7/13/2016 6:34,7/13/2016 7:28,0:53:52,Wednesday,53.87
3365,City,29,Trip Completed,7/13/2016 13:47,7/13/2016 14:51,1:04:37,Wednesday,64.62
3548,Airport,29,Trip Completed,7/13/2016 18:07,7/13/2016 19:12,1:04:40,Wednesday,64.67
3753,City,29,Trip Completed,7/13/2016 20:30,7/13/2016 21:42,1:12:24,Wednesday,72.40
4569,Airport,29,Trip Completed,7/14/2016 9:48,7/14/2016 10:49,1:01:22,Thursday,61.37
6309,Airport,29,Trip Completed,7/15/2016 18:29,7/15/2016 19:42,1:12:27,Friday,72.45
6437,City,29,Trip Completed,7/15/2016 19:53,7/15/2016 20:26,0:32:40,Friday,32.67
517,Airport,30,Trip Completed,11/7/2016 9:45,11/7/2016 10:24,0:39:00,Monday,39.00
1406,Airport,30,Trip Completed,12/7/2016 3:02,12/7/2016 3:55,0:53:00,Wednesday,53.00
1643,Airport,30,Trip Completed,12/7/2016 7:18,12/7/2016 8:10,0:52:00,Wednesday,52.00
2108,Airport,30,Trip Completed,12/7/2016 16:14,12/7/2016 16:48,0:34:00,Wednesday,34.00
2647,City,30,Trip Completed,12/7/2016 22:46,12/7/2016 23:18,0:32:00,Wednesday,32.00
3129,City,30,Trip Completed,7/13/2016 8:41,7/13/2016 9:41,0:59:53,Wednesday,59.88
3738,Airport,30,Trip Completed,7/13/2016 20:15,7/13/2016 20:55,0:39:07,Wednesday,39.12
4422,Airport,30,Trip Completed,7/14/2016 8:13,7/14/2016 9:13,0:59:55,Thursday,59.92
4790,City,30,Trip Completed,7/14/2016 16:43,7/14/2016 17:56,1:12:15,Thursday,72.25
5496,City,30,Trip Completed,7/15/2016 4:59,7/15/2016 5:34,0:34:11,Friday,34.18
6484,Airport,30,Trip Completed,7/15/2016 20:19,7/15/2016 21:01,0:41:36,Friday,41.60
6731,Airport,30,Trip Completed,7/15/2016 23:23,7/16/2016 0:11,0:48:00,Friday,48.00
629,Airport,31,Trip Completed,11/7/2016 12:14,11/7/2016 13:00,0:46:00,Monday,46.00
745,Airport,31,Trip Completed,11/7/2016 15:48,11/7/2016 16:45,0:57:00,Monday,57.00
1064,City,31,Trip Completed,11/7/2016 19:53,11/7/2016 20:31,0:38:00,Monday,38.00
1886,Airport,31,Trip Completed,12/7/2016 10:10,12/7/2016 10:35,0:25:00,Wednesday,25.00
5608,Airport,31,Trip Completed,7/15/2016 6:18,7/15/2016 7:07,0:48:58,Friday,48.97
5877,City,31,Trip Completed,7/15/2016 9:37,7/15/2016 10:08,0:30:42,Friday,30.70
6100,Airport,31,Trip Completed,7/15/2016 14:44,7/15/2016 15:41,0:56:40,Friday,56.67
6659,Airport,31,Trip Completed,7/15/2016 22:15,7/15/2016 23:07,0:52:05,Friday,52.08
2162,Airport,32,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,0:59:00,Wednesday,59.00
3294,Airport,32,Trip Completed,7/13/2016 11:23,7/13/2016 12:14,0:50:30,Wednesday,50.50
3686,City,32,Trip Completed,7/13/2016 19:33,7/13/2016 20:34,1:01:03,Wednesday,61.05
4784,City,32,Trip Completed,7/14/2016 16:41,7/14/2016 17:15,0:33:09,Thursday,33.15
5896,City,32,Trip Completed,7/15/2016 9:47,7/15/2016 10:32,0:45:30,Friday,45.50
6190,City,32,Trip Completed,7/15/2016 17:11,7/15/2016 17:55,0:44:17,Friday,44.28
6551,City,32,Trip Completed,7/15/2016 21:03,7/15/2016 22:17,1:14:20,Friday,74.33
145,City,33,Trip Completed,11/7/2016 5:32,11/7/2016 6:37,1:05:00,Monday,65.00
735,City,33,Trip Completed,11/7/2016 15:27,11/7/2016 16:32,1:05:00,Monday,65.00
918,Airport,33,Trip Completed,11/7/2016 18:22,11/7/2016 19:04,0:42:00,Monday,42.00
1478,City,33,Trip Completed,12/7/2016 5:16,12/7/2016 6:13,0:57:00,Wednesday,57.00
1957,City,33,Trip Completed,12/7/2016 11:45,12/7/2016 12:55,1:10:00,Wednesday,70.00
3097,City,33,Trip Completed,7/13/2016 8:15,7/13/2016 9:12,0:57:23,Wednesday,57.38
3981,Airport,33,Trip Completed,7/13/2016 23:13,7/13/2016 23:38,0:24:43,Wednesday,24.72
4175,City,33,Trip Completed,7/14/2016 5:11,7/14/2016 6:15,1:04:09,Thursday,64.15
6237,City,33,Trip Completed,7/15/2016 17:50,7/15/2016 18:49,0:58:52,Friday,58.87
738,City,34,Trip Completed,11/7/2016 15:30,11/7/2016 16:44,1:14:00,Monday,74.00
2731,City,34,Trip Completed,7/13/2016 2:38,7/13/2016 3:16,0:38:08,Wednesday,38.13
2863,Airport,34,Trip Completed,7/13/2016 5:46,7/13/2016 6:22,0:35:57,Wednesday,35.95
3528,Airport,34,Trip Completed,7/13/2016 17:50,7/13/2016 18:17,0:26:25,Wednesday,26.42
4653,City,34,Trip Completed,7/14/2016 11:58,7/14/2016 12:55,0:56:35,Thursday,56.58
5042,City,34,Trip Completed,7/14/2016 19:21,7/14/2016 20:05,0:43:51,Thursday,43.85
360,Airport,35,Trip Completed,11/7/2016 8:02,11/7/2016 9:05,1:03:00,Monday,63.00
771,Airport,35,Trip Completed,11/7/2016 16:19,11/7/2016 17:34,1:15:00,Monday,75.00
1274,City,35,Trip Completed,11/7/2016 22:01,11/7/2016 23:21,1:20:00,Monday,80.00
1501,City,35,Trip Completed,12/7/2016 5:41,12/7/2016 6:47,1:06:00,Wednesday,66.00
1972,City,35,Trip Completed,12/7/2016 12:22,12/7/2016 12:43,0:21:00,Wednesday,21.00
2871,City,35,Trip Completed,7/13/2016 5:53,7/13/2016 7:00,1:07:00,Wednesday,67.00
3395,City,35,Trip Completed,7/13/2016 14:52,7/13/2016 15:33,0:40:12,Wednesday,40.20
3572,City,35,Trip Completed,7/13/2016 18:25,7/13/2016 19:31,1:05:36,Wednesday,65.60
4118,Airport,35,Trip Completed,7/14/2016 4:28,7/14/2016 5:26,0:58:13,Thursday,58.22
4739,City,35,Trip Completed,7/14/2016 14:52,7/14/2016 15:37,0:44:42,Thursday,44.70
6556,City,35,Trip Completed,7/15/2016 21:09,7/15/2016 21:38,0:28:09,Friday,28.15
6677,Airport,35,Trip Completed,7/15/2016 22:29,7/15/2016 23:22,0:52:52,Friday,52.87
1104,Airport,36,Trip Completed,11/7/2016 20:17,11/7/2016 21:20,1:03:00,Monday,63.00
1596,Airport,36,Trip Completed,12/7/2016 6:39,12/7/2016 7:30,0:51:00,Wednesday,51.00
1835,Airport,36,Trip Completed,12/7/2016 9:35,12/7/2016 10:30,0:55:00,Wednesday,55.00
2110,Airport,36,Trip Completed,12/7/2016 16:19,12/7/2016 17:12,0:53:00,Wednesday,53.00
2759,Airport,36,Trip Completed,7/13/2016 3:50,7/13/2016 4:33,0:43:12,Wednesday,43.20
3010,Airport,36,Trip Completed,7/13/2016 7:26,7/13/2016 8:40,1:14:49,Wednesday,74.82
3403,City,36,Trip Completed,7/13/2016 15:16,7/13/2016 15:45,0:29:00,Wednesday,29.00
3856,Airport,36,Trip Completed,7/13/2016 21:34,7/13/2016 22:26,0:51:57,Wednesday,51.95
4472,City,36,Trip Completed,7/14/2016 8:39,7/14/2016 9:55,1:15:56,Thursday,75.93
5199,City,36,Trip Completed,7/14/2016 20:50,7/14/2016 21:57,1:06:47,Thursday,66.78
5612,City,36,Trip Completed,7/15/2016 6:15,7/15/2016 7:17,1:01:53,Friday,61.88
6614,Airport,36,Trip Completed,7/15/2016 21:40,7/15/2016 22:56,1:15:29,Friday,75.48
191,Airport,37,Trip Completed,11/7/2016 5:55,11/7/2016 6:45,0:50:00,Monday,50.00
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,1:10:00,Monday,70.00
488,Airport,37,Trip Completed,11/7/2016 9:35,11/7/2016 10:20,0:45:00,Monday,45.00
1780,City,37,Trip Completed,12/7/2016 8:58,12/7/2016 9:45,0:47:00,Wednesday,47.00
2235,Airport,37,Trip Completed,12/7/2016 18:12,12/7/2016 19:14,1:02:00,Wednesday,62.00
2516,City,37,Trip Completed,12/7/2016 21:05,12/7/2016 22:18,1:13:00,Wednesday,73.00
4209,City,37,Trip Completed,7/14/2016 5:37,7/14/2016 6:42,1:05:11,Thursday,65.18
4726,City,37,Trip Completed,7/14/2016 13:52,7/14/2016 15:04,1:12:02,Thursday,72.03
5088,Airport,37,Trip Completed,7/14/2016 19:52,7/14/2016 21:06,1:13:39,Thursday,73.65
5352,Airport,37,Trip Completed,7/14/2016 23:01,7/14/2016 23:45,0:44:08,Thursday,44.13
6024,Airport,37,Trip Completed,7/15/2016 12:43,7/15/2016 13:55,1:12:18,Friday,72.30
6196,Airport,37,Trip Completed,7/15/2016 17:19,7/15/2016 18:03,0:43:57,Friday,43.95
6297,City,37,Trip Completed,7/15/2016 18:21,7/15/2016 18:57,0:36:15,Friday,36.25
125,City,38,Trip Completed,11/7/2016 5:12,11/7/2016 6:17,1:05:00,Monday,65.00
1611,City,38,Trip Completed,12/7/2016 6:49,12/7/2016 7:44,0:55:00,Wednesday,55.00
1814,City,38,Trip Completed,12/7/2016 9:19,12/7/2016 9:59,0:40:00,Wednesday,40.00
3088,City,38,Trip Completed,7/13/2016 8:12,7/13/2016 9:01,0:48:23,Wednesday,48.38
3384,Airport,38,Trip Completed,7/13/2016 14:40,7/13/2016 15:34,0:53:33,Wednesday,53.55
4218,Airport,38,Trip Completed,7/14/2016 5:38,7/14/2016 6:24,0:46:31,Thursday,46.52
5757,City,38,Trip Completed,7/15/2016 8:12,7/15/2016 9:17,1:05:34,Friday,65.57
5958,Airport,38,Trip Completed,7/15/2016 10:48,7/15/2016 11:49,1:00:42,Friday,60.70
6314,City,38,Trip Completed,7/15/2016 18:31,7/15/2016 19:30,0:59:22,Friday,59.37
249,City,39,Trip Completed,11/7/2016 6:31,11/7/2016 7:14,0:43:00,Monday,43.00
728,City,39,Trip Completed,11/7/2016 15:05,11/7/2016 16:09,1:04:00,Monday,64.00
3042,City,39,Trip Completed,7/13/2016 7:38,7/13/2016 8:32,0:53:56,Wednesday,53.93
3620,City,39,Trip Completed,7/13/2016 18:54,7/13/2016 20:08,1:13:46,Wednesday,73.77
4276,City,39,Trip Completed,7/14/2016 6:22,7/14/2016 7:23,1:00:58,Thursday,60.97
4735,City,39,Trip Completed,7/14/2016 14:43,7/14/2016 15:51,1:08:27,Thursday,68.45
1353,Airport,40,Trip Completed,11/7/2016 23:51,12/7/2016 0:34,0:43:00,Monday,43.00
1568,City,40,Trip Completed,12/7/2016 6:18,12/7/2016 6:52,0:34:00,Wednesday,34.00
2465,City,40,Trip Completed,12/7/2016 20:38,12/7/2016 21:37,0:59:00,Wednesday,59.00
3688,City,40,Trip Completed,7/13/2016 19:39,7/13/2016 20:40,1:00:59,Wednesday,60.98
4727,City,40,Trip Completed,7/14/2016 14:06,7/14/2016 15:02,0:56:37,Thursday,56.62
5348,City,40,Trip Completed,7/14/2016 22:50,7/14/2016 23:45,0:54:22,Thursday,54.37
6537,Airport,40,Trip Completed,7/15/2016 20:52,7/15/2016 22:03,1:10:51,Friday,70.85
1941,Airport,41,Trip Completed,12/7/2016 11:29,12/7/2016 12:09,0:40:00,Wednesday,40.00
3766,Airport,41,Trip Completed,7/13/2016 20:33,7/13/2016 21:24,0:51:22,Wednesday,51.37
4243,Airport,41,Trip Completed,7/14/2016 6:02,7/14/2016 6:37,0:35:10,Thursday,35.17
4717,Airport,41,Trip Completed,7/14/2016 13:42,7/14/2016 14:36,0:54:13,Thursday,54.22
5682,City,41,Trip Completed,7/15/2016 7:16,7/15/2016 8:24,1:08:36,Friday,68.60
6343,City,41,Trip Completed,7/15/2016 18:44,7/15/2016 19:21,0:37:52,Friday,37.87
6726,Airport,41,Trip Completed,7/15/2016 23:22,7/16/2016 0:12,0:49:35,Friday,49.58
238,City,42,Trip Completed,11/7/2016 6:27,11/7/2016 7:15,0:48:00,Monday,48.00
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17,1:01:00,Wednesday,61.00
2787,City,42,Trip Completed,7/13/2016 4:54,7/13/2016 5:29,0:34:25,Wednesday,34.42
3992,City,42,Trip Completed,7/13/2016 23:24,7/14/2016 0:04,0:39:47,Wednesday,39.78
4974,City,42,Trip Completed,7/14/2016 18:44,7/14/2016 19:16,0:31:20,Thursday,31.33
5478,Airport,42,Trip Completed,7/15/2016 4:43,7/15/2016 5:44,1:01:05,Friday,61.08
5641,City,42,Trip Completed,7/15/2016 6:46,7/15/2016 7:16,0:29:55,Friday,29.92
128,City,43,Trip Completed,11/7/2016 5:12,11/7/2016 5:48,0:36:00,Monday,36.00
627,City,43,Trip Completed,11/7/2016 12:12,11/7/2016 13:10,0:58:00,Monday,58.00
1766,Airport,43,Trip Completed,12/7/2016 8:45,12/7/2016 9:52,1:07:00,Wednesday,67.00
2089,City,43,Trip Completed,12/7/2016 15:49,12/7/2016 16:32,0:43:00,Wednesday,43.00
3565,City,43,Trip Completed,7/13/2016 18:13,7/13/2016 18:50,0:37:19,Wednesday,37.32
3954,Airport,43,Trip Completed,7/13/2016 22:43,7/14/2016 0:03,1:19:46,Wednesday,79.77
4204,City,43,Trip Completed,7/14/2016 5:36,7/14/2016 6:23,0:47:04,Thursday,47.07
4651,City,43,Trip Completed,7/14/2016 11:54,7/14/2016 12:47,0:52:52,Thursday,52.87
5814,City,43,Trip Completed,7/15/2016 8:43,7/15/2016 9:55,1:11:26,Friday,71.43
6062,City,43,Trip Completed,7/15/2016 13:48,7/15/2016 14:51,1:02:56,Friday,62.93
118,Airport,44,Trip Completed,11/7/2016 5:11,11/7/2016 5:52,0:41:00,Monday,41.00
339,Airport,44,Trip Completed,11/7/2016 7:49,11/7/2016 8:45,0:56:00,Monday,56.00
766,City,44,Trip Completed,11/7/2016 16:23,11/7/2016 17:27,1:04:00,Monday,64.00
1133,Airport,44,Trip Completed,11/7/2016 20:27,11/7/2016 21:31,1:04:00,Monday,64.00
2458,City,44,Trip Completed,12/7/2016 20:33,12/7/2016 21:33,1:00:00,Wednesday,60.00
3060,Airport,44,Trip Completed,7/13/2016 7:56,7/13/2016 9:12,1:15:20,Wednesday,75.33
3653,City,44,Trip Completed,7/13/2016 19:18,7/13/2016 19:51,0:32:33,Wednesday,32.55
4321,City,44,Trip Completed,7/14/2016 6:56,7/14/2016 7:47,0:51:41,Thursday,51.68
5672,Airport,44,Trip Completed,7/15/2016 7:07,7/15/2016 7:59,0:52:14,Friday,52.23
1698,City,45,Trip Completed,12/7/2016 7:56,12/7/2016 8:56,1:00:00,Wednesday,60.00
2098,City,45,Trip Completed,12/7/2016 16:12,12/7/2016 16:42,0:30:00,Wednesday,30.00
2733,City,45,Trip Completed,7/13/2016 2:37,7/13/2016 3:45,1:07:10,Wednesday,67.17
2917,Airport,45,Trip Completed,7/13/2016 6:21,7/13/2016 6:53,0:31:57,Wednesday,31.95
3151,Airport,45,Trip Completed,7/13/2016 9:00,7/13/2016 9:38,0:37:54,Wednesday,37.90
3358,City,45,Trip Completed,7/13/2016 13:30,7/13/2016 14:38,1:08:13,Wednesday,68.22
5435,City,45,Trip Completed,7/15/2016 2:52,7/15/2016 3:43,0:51:33,Friday,51.55
5717,Airport,45,Trip Completed,7/15/2016 7:41,7/15/2016 8:24,0:43:00,Friday,43.00
635,Airport,46,Trip Completed,11/7/2016 12:25,11/7/2016 13:29,1:04:00,Monday,64.00
1275,Airport,46,Trip Completed,11/7/2016 22:05,11/7/2016 23:02,0:57:00,Monday,57.00
1562,Airport,46,Trip Completed,12/7/2016 6:16,12/7/2016 7:15,0:59:00,Wednesday,59.00
2908,Airport,46,Trip Completed,7/13/2016 6:14,7/13/2016 7:17,1:02:34,Wednesday,62.57
3414,City,46,Trip Completed,7/13/2016 15:28,7/13/2016 16:44,1:16:00,Wednesday,76.00
3638,Airport,46,Trip Completed,7/13/2016 19:09,7/13/2016 19:58,0:48:55,Wednesday,48.92
5132,Airport,46,Trip Completed,7/14/2016 20:11,7/14/2016 20:40,0:29:08,Thursday,29.13
5422,City,46,Trip Completed,7/15/2016 2:09,7/15/2016 3:09,1:00:17,Friday,60.28
5724,City,46,Trip Completed,7/15/2016 7:40,7/15/2016 8:48,1:08:36,Friday,68.60
6026,Airport,46,Trip Completed,7/15/2016 12:50,7/15/2016 13:35,0:44:22,Friday,44.37
6416,City,46,Trip Completed,7/15/2016 19:42,7/15/2016 20:27,0:45:21,Friday,45.35
995,Airport,47,Trip Completed,11/7/2016 19:11,11/7/2016 19:33,0:22:00,Monday,22.00
1771,City,47,Trip Completed,12/7/2016 8:56,12/7/2016 9:27,0:31:00,Wednesday,31.00
2729,Airport,47,Trip Completed,7/13/2016 2:36,7/13/2016 3:03,0:26:15,Wednesday,26.25
3416,City,47,Trip Completed,7/13/2016 15:31,7/13/2016 16:06,0:34:49,Wednesday,34.82
4286,City,47,Trip Completed,7/14/2016 6:35,7/14/2016 7:35,1:00:47,Thursday,60.78
5012,Airport,47,Trip Completed,7/14/2016 18:59,7/14/2016 20:05,1:05:56,Thursday,65.93
6761,Airport,47,Trip Completed,7/15/2016 0:05,7/15/2016 0:47,0:42:06,Friday,42.10
5638,City,47,Trip Completed,7/15/2016 6:40,7/15/2016 7:18,0:37:57,Friday,37.95
6191,Airport,47,Trip Completed,7/15/2016 17:17,7/15/2016 18:16,0:58:45,Friday,58.75
443,City,48,Trip Completed,11/7/2016 9:05,11/7/2016 9:45,0:40:00,Monday,40.00
1299,City,48,Trip Completed,11/7/2016 22:22,11/7/2016 23:06,0:44:00,Monday,44.00
1637,Airport,48,Trip Completed,12/7/2016 7:09,12/7/2016 8:15,1:06:00,Wednesday,66.00
2099,Airport,48,Trip Completed,12/7/2016 16:03,12/7/2016 17:16,1:13:00,Wednesday,73.00
2349,Airport,48,Trip Completed,12/7/2016 19:22,12/7/2016 20:07,0:45:00,Wednesday,45.00
3081,City,48,Trip Completed,7/13/2016 8:10,7/13/2016 8:47,0:37:13,Wednesday,37.22
3555,Airport,48,Trip Completed,7/13/2016 18:08,7/13/2016 19:07,0:59:04,Wednesday,59.07
3798,City,48,Trip Completed,7/13/2016 20:55,7/13/2016 21:41,0:46:43,Wednesday,46.72
3982,Airport,48,Trip Completed,7/13/2016 23:16,7/14/2016 0:34,1:17:13,Wednesday,77.22
4082,Airport,48,Trip Completed,7/14/2016 2:37,7/14/2016 3:23,0:45:25,Thursday,45.42
4672,City,48,Trip Completed,7/14/2016 12:36,7/14/2016 13:47,1:11:01,Thursday,71.02
4937,City,48,Trip Completed,7/14/2016 18:22,7/14/2016 19:14,0:52:33,Thursday,52.55
5594,Airport,48,Trip Completed,7/15/2016 6:05,7/15/2016 7:02,0:56:47,Friday,56.78
540,City,49,Trip Completed,11/7/2016 9:56,11/7/2016 10:52,0:56:00,Monday,56.00
1533,City,49,Trip Completed,12/7/2016 5:56,12/7/2016 6:32,0:36:00,Wednesday,36.00
2359,City,49,Trip Completed,12/7/2016 19:31,12/7/2016 20:28,0:57:00,Wednesday,57.00
2603,City,49,Trip Completed,12/7/2016 22:00,12/7/2016 22:51,0:51:00,Wednesday,51.00
2965,Airport,49,Trip Completed,7/13/2016 6:56,7/13/2016 7:25,0:29:23,Wednesday,29.38
4002,City,49,Trip Completed,7/13/2016 23:39,7/14/2016 0:50,1:11:21,Wednesday,71.35
4364,Airport,49,Trip Completed,7/14/2016 7:26,7/14/2016 8:07,0:40:21,Thursday,40.35
4614,Airport,49,Trip Completed,7/14/2016 10:51,7/14/2016 11:28,0:37:35,Thursday,37.58
5235,Airport,49,Trip Completed,7/14/2016 21:08,7/14/2016 22:00,0:51:31,Thursday,51.52
5979,Airport,49,Trip Completed,7/15/2016 11:35,7/15/2016 12:11,0:35:37,Friday,35.62
6145,Airport,49,Trip Completed,7/15/2016 16:08,7/15/2016 17:20,1:11:55,Friday,71.92
6363,Airport,49,Trip Completed,7/15/2016 19:07,7/15/2016 19:46,0:39:32,Friday,39.53
2481,City,50,Trip Completed,12/7/2016 20:40,12/7/2016 21:37,0:57:00,Wednesday,57.00
3328,Airport,50,Trip Completed,7/13/2016 12:28,7/13/2016 13:10,0:41:17,Wednesday,41.28
3908,Airport,50,Trip Completed,7/13/2016 22:07,7/13/2016 23:15,1:08:24,Wednesday,68.40
4416,City,50,Trip Completed,7/14/2016 8:12,7/14/2016 9:08,0:55:33,Thursday,55.55
4966,Airport,50,Trip Completed,7/14/2016 18:35,7/14/2016 19:19,0:44:11,Thursday,44.18
5243,City,50,Trip Completed,7/14/2016 21:12,7/14/2016 22:15,1:03:02,Thursday,63.03
5697,City,50,Trip Completed,7/15/2016 7:32,7/15/2016 8:12,0:39:48,Friday,39.80
5864,Airport,50,Trip Completed,7/15/2016 9:22,7/15/2016 10:18,0:55:32,Friday,55.53
6530,Airport,50,Trip Completed,7/15/2016 20:51,7/15/2016 21:30,0:38:58,Friday,38.97
686,City,51,Trip Completed,11/7/2016 13:44,11/7/2016 14:30,0:46:00,Monday,46.00
777,Airport,51,Trip Completed,11/7/2016 16:41,11/7/2016 17:32,0:51:00,Monday,51.00
1455,Airport,51,Trip Completed,12/7/2016 4:56,12/7/2016 5:27,0:31:00,Wednesday,31.00
1906,Airport,51,Trip Completed,12/7/2016 10:38,12/7/2016 11:22,0:44:00,Wednesday,44.00
2432,Airport,51,Trip Completed,12/7/2016 20:15,12/7/2016 20:59,0:44:00,Wednesday,44.00
2977,Airport,51,Trip Completed,7/13/2016 6:52,7/13/2016 7:47,0:54:59,Wednesday,54.98
3964,City,51,Trip Completed,7/13/2016 22:53,7/13/2016 23:34,0:40:47,Wednesday,40.78
4182,Airport,51,Trip Completed,7/14/2016 5:24,7/14/2016 6:24,1:00:47,Thursday,60.78
4679,City,51,Trip Completed,7/14/2016 12:44,7/14/2016 13:39,0:54:07,Thursday,54.12
4997,City,51,Trip Completed,7/14/2016 18:57,7/14/2016 19:41,0:44:09,Thursday,44.15
5600,City,51,Trip Completed,7/15/2016 6:09,7/15/2016 7:12,1:03:25,Friday,63.42
5910,Airport,51,Trip Completed,7/15/2016 10:00,7/15/2016 10:52,0:52:06,Friday,52.10
6597,Airport,51,Trip Completed,7/15/2016 21:35,7/15/2016 22:21,0:46:13,Friday,46.22
64,City,52,Trip Completed,11/7/2016 4:16,11/7/2016 5:28,1:12:00,Monday,72.00
687,Airport,52,Trip Completed,11/7/2016 13:41,11/7/2016 14:25,0:44:00,Monday,44.00
1625,City,52,Trip Completed,12/7/2016 7:01,12/7/2016 7:49,0:48:00,Wednesday,48.00
1958,Airport,52,Trip Completed,12/7/2016 11:41,12/7/2016 12:35,0:54:00,Wednesday,54.00
2160,Airport,52,Trip Completed,12/7/2016 17:32,12/7/2016 18:07,0:35:00,Wednesday,35.00
2517,Airport,52,Trip Completed,12/7/2016 21:04,12/7/2016 22:20,1:16:00,Wednesday,76.00
2894,City,52,Trip Completed,7/13/2016 6:01,7/13/2016 7:13,1:12:20,Wednesday,72.33
3739,Airport,52,Trip Completed,7/13/2016 20:21,7/13/2016 21:06,0:44:51,Wednesday,44.85
4737,City,52,Trip Completed,7/14/2016 14:37,7/14/2016 15:47,1:09:48,Thursday,69.80
5064,Airport,52,Trip Completed,7/14/2016 19:28,7/14/2016 20:34,1:05:57,Thursday,65.95
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35,1:09:00,Monday,69.00
2107,City,53,Trip Completed,12/7/2016 16:18,12/7/2016 17:14,0:56:00,Wednesday,56.00
2819,City,53,Trip Completed,7/13/2016 5:12,7/13/2016 6:23,1:11:00,Wednesday,71.00
2932,Airport,53,Trip Completed,7/13/2016 6:28,7/13/2016 7:11,0:42:55,Wednesday,42.92
3593,City,53,Trip Completed,7/13/2016 18:34,7/13/2016 19:27,0:53:39,Wednesday,53.65
4760,City,53,Trip Completed,7/14/2016 15:19,7/14/2016 16:37,1:17:51,Thursday,77.85
6681,Airport,53,Trip Completed,7/15/2016 22:32,7/15/2016 23:34,1:02:34,Friday,62.57
234,City,54,Trip Completed,11/7/2016 6:27,11/7/2016 7:23,0:56:00,Monday,56.00
425,Airport,54,Trip Completed,11/7/2016 8:48,11/7/2016 9:34,0:46:00,Monday,46.00
1528,City,54,Trip Completed,12/7/2016 5:58,12/7/2016 6:33,0:35:00,Wednesday,35.00
1671,Airport,54,Trip Completed,12/7/2016 7:41,12/7/2016 8:50,1:09:00,Wednesday,69.00
2223,City,54,Trip Completed,12/7/2016 18:07,12/7/2016 19:12,1:05:00,Wednesday,65.00
3268,Airport,54,Trip Completed,7/13/2016 10:27,7/13/2016 11:31,1:04:16,Wednesday,64.27
3530,Airport,54,Trip Completed,7/13/2016 17:53,7/13/2016 18:43,0:49:50,Wednesday,49.83
4765,Airport,54,Trip Completed,7/14/2016 15:36,7/14/2016 16:41,1:04:37,Thursday,64.62
531,City,55,Trip Completed,11/7/2016 10:01,11/7/2016 10:36,0:35:00,Monday,35.00
1721,City,55,Trip Completed,12/7/2016 8:10,12/7/2016 8:47,0:37:00,Wednesday,37.00
2665,Airport,55,Trip Completed,12/7/2016 23:30,7/13/2016 0:37,1:07:17,Wednesday,67.28
2951,City,55,Trip Completed,7/13/2016 6:40,7/13/2016 7:41,1:01:07,Wednesday,61.12
3786,Airport,55,Trip Completed,7/13/2016 20:47,7/13/2016 21:35,0:48:19,Wednesday,48.32
