Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Delivery_Time,Request_Weekday,
6527,Airport,28,Trip Completed,7/15/2016 20:54,7/15/2016 21:53,00:59:28,Friday,
6710,City,28,Trip Completed,7/15/2016 23:02,7/16/2016 0:12,01:09:36,Friday,
1584,Airport,29,Trip Completed,12/7/2016 6:26,12/7/2016 7:18,00:52:00,Wednesday,
1966,Airport,29,Trip Completed,12/7/2016 12:05,12/7/2016 13:12,01:07:00,Wednesday,
2827,City,29,Trip Completed,7/13/2016 5:18,7/13/2016 6:18,00:59:51,Wednesday,
2945,Airport,29,Trip Completed,7/13/2016 6:34,7/13/2016 7:28,00:53:52,Wednesday,
3365,City,29,Trip Completed,7/13/2016 13:47,7/13/2016 14:51,01:04:37,Wednesday,
3548,Airport,29,Trip Completed,7/13/2016 18:07,7/13/2016 19:12,01:04:40,Wednesday,
3753,City,29,Trip Completed,7/13/2016 20:30,7/13/2016 21:42,01:12:24,Wednesday,
4569,Airport,29,Trip Completed,7/14/2016 9:48,7/14/2016 10:49,01:01:22,Thursday,
6309,Airport,29,Trip Completed,7/15/2016 18:29,7/15/2016 19:42,01:12:27,Friday,
6437,City,29,Trip Completed,7/15/2016 19:53,7/15/2016 20:26,00:32:40,Friday,
517,Airport,30,Trip Completed,11/7/2016 9:45,11/7/2016 10:24,00:39:00,Monday,
1406,Airport,30,Trip Completed,12/7/2016 3:02,12/7/2016 3:55,00:53:00,Wednesday,
1643,Airport,30,Trip Completed,12/7/2016 7:18,12/7/2016 8:10,00:52:00,Wednesday,
2108,Airport,30,Trip Completed,12/7/2016 16:14,12/7/2016 16:48,00:34:00,Wednesday,
2647,City,30,Trip Completed,12/7/2016 22:46,12/7/2016 23:18,00:32:00,Wednesday,
3129,City,30,Trip Completed,7/13/2016 8:41,7/13/2016 9:41,00:59:53,Wednesday,
3738,Airport,30,Trip Completed,7/13/2016 20:15,7/13/2016 20:55,00:39:07,Wednesday,
4422,Airport,30,Trip Completed,7/14/2016 8:13,7/14/2016 9:13,00:59:55,Thursday,
4790,City,30,Trip Completed,7/14/2016 16:43,7/14/2016 17:56,01:12:15,Thursday,
5496,City,30,Trip Completed,7/15/2016 4:59,7/15/2016 5:34,00:34:11,Friday,
6484,Airport,30,Trip Completed,7/15/2016 20:19,7/15/2016 21:01,00:41:36,Friday,
6731,Airport,30,Trip Completed,7/15/2016 23:23,7/16/2016 0:11,00:48:00,Friday,
629,Airport,31,Trip Completed,11/7/2016 12:14,11/7/2016 13:00,00:46:00,Monday,
745,Airport,31,Trip Completed,11/7/2016 15:48,11/7/2016 16:45,00:57:00,Monday,
1064,City,31,Trip Completed,11/7/2016 19:53,11/7/2016 20:31,00:38:00,Monday,
1886,Airport,31,Trip Completed,12/7/2016 10:10,12/7/2016 10:35,00:25:00,Wednesday,
5608,Airport,31,Trip Completed,7/15/2016 6:18,7/15/2016 7:07,00:48:58,Friday,
5877,City,31,Trip Completed,7/15/2016 9:37,7/15/2016 10:08,00:30:42,Friday,
6100,Airport,31,Trip Completed,7/15/2016 14:44,7/15/2016 15:41,00:56:40,Friday,
6659,Airport,31,Trip Completed,7/15/2016 22:15,7/15/2016 23:07,00:52:05,Friday,
2162,Airport,32,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,00:59:00,Wednesday,
3294,Airport,32,Trip Completed,7/13/2016 11:23,7/13/2016 12:14,00:50:30,Wednesday,
3686,City,32,Trip Completed,7/13/2016 19:33,7/13/2016 20:34,01:01:03,Wednesday,
4784,City,32,Trip Completed,7/14/2016 16:41,7/14/2016 17:15,00:33:09,Thursday,
5896,City,32,Trip Completed,7/15/2016 9:47,7/15/2016 10:32,00:45:30,Friday,
6190,City,32,Trip Completed,7/15/2016 17:11,7/15/2016 17:55,00:44:17,Friday,
6551,City,32,Trip Completed,7/15/2016 21:03,7/15/2016 22:17,01:14:20,Friday,
145,City,33,Trip Completed,11/7/2016 5:32,11/7/2016 6:37,01:05:00,Monday,
735,City,33,Trip Completed,11/7/2016 15:27,11/7/2016 16:32,01:05:00,Monday,
918,Airport,33,Trip Completed,11/7/2016 18:22,11/7/2016 19:04,00:42:00,Monday,
1478,City,33,Trip Completed,12/7/2016 5:16,12/7/2016 6:13,00:57:00,Wednesday,
1957,City,33,Trip Completed,12/7/2016 11:45,12/7/2016 12:55,01:10:00,Wednesday,
3097,City,33,Trip Completed,7/13/2016 8:15,7/13/2016 9:12,00:57:23,Wednesday,
3981,Airport,33,Trip Completed,7/13/2016 23:13,7/13/2016 23:38,00:24:43,Wednesday,
4175,City,33,Trip Completed,7/14/2016 5:11,7/14/2016 6:15,01:04:09,Thursday,
6237,City,33,Trip Completed,7/15/2016 17:50,7/15/2016 18:49,00:58:52,Friday,
738,City,34,Trip Completed,11/7/2016 15:30,11/7/2016 16:44,01:14:00,Monday,
2731,City,34,Trip Completed,7/13/2016 2:38,7/13/2016 3:16,00:38:08,Wednesday,
2863,Airport,34,Trip Completed,7/13/2016 5:46,7/13/2016 6:22,00:35:57,Wednesday,
3528,Airport,34,Trip Completed,7/13/2016 17:50,7/13/2016 18:17,00:26:25,Wednesday,
4653,City,34,Trip Completed,7/14/2016 11:58,7/14/2016 12:55,00:56:35,Thursday,
5042,City,34,Trip Completed,7/14/2016 19:21,7/14/2016 20:05,00:43:51,Thursday,
360,Airport,35,Trip Completed,11/7/2016 8:02,11/7/2016 9:05,01:03:00,Monday,
771,Airport,35,Trip Completed,11/7/2016 16:19,11/7/2016 17:34,01:15:00,Monday,
1274,City,35,Trip Completed,11/7/2016 22:01,11/7/2016 23:21,01:20:00,Monday,
1501,City,35,Trip Completed,12/7/2016 5:41,12/7/2016 6:47,01:06:00,Wednesday,
1972,City,35,Trip Completed,12/7/2016 12:22,12/7/2016 12:43,00:21:00,Wednesday,
2871,City,35,Trip Completed,7/13/2016 5:53,7/13/2016 7:00,01:07:00,Wednesday,
3395,City,35,Trip Completed,7/13/2016 14:52,7/13/2016 15:33,00:40:12,Wednesday,
3572,City,35,Trip Completed,7/13/2016 18:25,7/13/2016 19:31,01:05:36,Wednesday,
4118,Airport,35,Trip Completed,7/14/2016 4:28,7/14/2016 5:26,00:58:13,Thursday,
4739,City,35,Trip Completed,7/14/2016 14:52,7/14/2016 15:37,00:44:42,Thursday,
6556,City,35,Trip Completed,7/15/2016 21:09,7/15/2016 21:38,00:28:09,Friday,
6677,Airport,35,Trip Completed,7/15/2016 22:29,7/15/2016 23:22,00:52:52,Friday,
1104,Airport,36,Trip Completed,11/7/2016 20:17,11/7/2016 21:20,01:03:00,Monday,
1596,Airport,36,Trip Completed,12/7/2016 6:39,12/7/2016 7:30,00:51:00,Wednesday,
1835,Airport,36,Trip Completed,12/7/2016 9:35,12/7/2016 10:30,00:55:00,Wednesday,
2110,Airport,36,Trip Completed,12/7/2016 16:19,12/7/2016 17:12,00:53:00,Wednesday,
2759,Airport,36,Trip Completed,7/13/2016 3:50,7/13/2016 4:33,00:43:12,Wednesday,
3010,Airport,36,Trip Completed,7/13/2016 7:26,7/13/2016 8:40,01:14:49,Wednesday,
3403,City,36,Trip Completed,7/13/2016 15:16,7/13/2016 15:45,00:29:00,Wednesday,
3856,Airport,36,Trip Completed,7/13/2016 21:34,7/13/2016 22:26,00:51:57,Wednesday,
4472,City,36,Trip Completed,7/14/2016 8:39,7/14/2016 9:55,01:15:56,Thursday,
5199,City,36,Trip Completed,7/14/2016 20:50,7/14/2016 21:57,01:06:47,Thursday,
5612,City,36,Trip Completed,7/15/2016 6:15,7/15/2016 7:17,01:01:53,Friday,
6614,Airport,36,Trip Completed,7/15/2016 21:40,7/15/2016 22:56,01:15:29,Friday,
191,Airport,37,Trip Completed,11/7/2016 5:55,11/7/2016 6:45,00:50:00,Monday,
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,01:10:00,Monday,
488,Airport,37,Trip Completed,11/7/2016 9:35,11/7/2016 10:20,00:45:00,Monday,
1780,City,37,Trip Completed,12/7/2016 8:58,12/7/2016 9:45,00:47:00,Wednesday,
2235,Airport,37,Trip Completed,12/7/2016 18:12,12/7/2016 19:14,01:02:00,Wednesday,
2516,City,37,Trip Completed,12/7/2016 21:05,12/7/2016 22:18,01:13:00,Wednesday,
4209,City,37,Trip Completed,7/14/2016 5:37,7/14/2016 6:42,01:05:11,Thursday,
4726,City,37,Trip Completed,7/14/2016 13:52,7/14/2016 15:04,01:12:02,Thursday,
5088,Airport,37,Trip Completed,7/14/2016 19:52,7/14/2016 21:06,01:13:39,Thursday,
5352,Airport,37,Trip Completed,7/14/2016 23:01,7/14/2016 23:45,00:44:08,Thursday,
6024,Airport,37,Trip Completed,7/15/2016 12:43,7/15/2016 13:55,01:12:18,Friday,
6196,Airport,37,Trip Completed,7/15/2016 17:19,7/15/2016 18:03,00:43:57,Friday,
6297,City,37,Trip Completed,7/15/2016 18:21,7/15/2016 18:57,00:36:15,Friday,
125,City,38,Trip Completed,11/7/2016 5:12,11/7/2016 6:17,01:05:00,Monday,
1611,City,38,Trip Completed,12/7/2016 6:49,12/7/2016 7:44,00:55:00,Wednesday,
1814,City,38,Trip Completed,12/7/2016 9:19,12/7/2016 9:59,00:40:00,Wednesday,
3088,City,38,Trip Completed,7/13/2016 8:12,7/13/2016 9:01,00:48:23,Wednesday,
3384,Airport,38,Trip Completed,7/13/2016 14:40,7/13/2016 15:34,00:53:33,Wednesday,
4218,Airport,38,Trip Completed,7/14/2016 5:38,7/14/2016 6:24,00:46:31,Thursday,
5757,City,38,Trip Completed,7/15/2016 8:12,7/15/2016 9:17,01:05:34,Friday,
5958,Airport,38,Trip Completed,7/15/2016 10:48,7/15/2016 11:49,01:00:42,Friday,
6314,City,38,Trip Completed,7/15/2016 18:31,7/15/2016 19:30,00:59:22,Friday,
249,City,39,Trip Completed,11/7/2016 6:31,11/7/2016 7:14,00:43:00,Monday,
728,City,39,Trip Completed,11/7/2016 15:05,11/7/2016 16:09,01:04:00,Monday,
3042,City,39,Trip Completed,7/13/2016 7:38,7/13/2016 8:32,00:53:56,Wednesday,
3620,City,39,Trip Completed,7/13/2016 18:54,7/13/2016 20:08,01:13:46,Wednesday,
4276,City,39,Trip Completed,7/14/2016 6:22,7/14/2016 7:23,01:00:58,Thursday,
4735,City,39,Trip Completed,7/14/2016 14:43,7/14/2016 15:51,01:08:27,Thursday,
1353,Airport,40,Trip Completed,11/7/2016 23:51,12/7/2016 0:34,00:43:00,Monday,
1568,City,40,Trip Completed,12/7/2016 6:18,12/7/2016 6:52,00:34:00,Wednesday,
2465,City,40,Trip Completed,12/7/2016 20:38,12/7/2016 21:37,00:59:00,Wednesday,
3688,City,40,Trip Completed,7/13/2016 19:39,7/13/2016 20:40,01:00:59,Wednesday,
4727,City,40,Trip Completed,7/14/2016 14:06,7/14/2016 15:02,00:56:37,Thursday,
5348,City,40,Trip Completed,7/14/2016 22:50,7/14/2016 23:45,00:54:22,Thursday,
6537,Airport,40,Trip Completed,7/15/2016 20:52,7/15/2016 22:03,01:10:51,Friday,
1941,Airport,41,Trip Completed,12/7/2016 11:29,12/7/2016 12:09,00:40:00,Wednesday,
3766,Airport,41,Trip Completed,7/13/2016 20:33,7/13/2016 21:24,00:51:22,Wednesday,
4243,Airport,41,Trip Completed,7/14/2016 6:02,7/14/2016 6:37,00:35:10,Thursday,
4717,Airport,41,Trip Completed,7/14/2016 13:42,7/14/2016 14:36,00:54:13,Thursday,
5682,City,41,Trip Completed,7/15/2016 7:16,7/15/2016 8:24,01:08:36,Friday,
6343,City,41,Trip Completed,7/15/2016 18:44,7/15/2016 19:21,00:37:52,Friday,
6726,Airport,41,Trip Completed,7/15/2016 23:22,7/16/2016 0:12,00:49:35,Friday,
238,City,42,Trip Completed,11/7/2016 6:27,11/7/2016 7:15,00:48:00,Monday,
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17,01:01:00,Wednesday,
2787,City,42,Trip Completed,7/13/2016 4:54,7/13/2016 5:29,00:34:25,Wednesday,
3992,City,42,Trip Completed,7/13/2016 23:24,7/14/2016 0:04,00:39:47,Wednesday,
4974,City,42,Trip Completed,7/14/2016 18:44,7/14/2016 19:16,00:31:20,Thursday,
5478,Airport,42,Trip Completed,7/15/2016 4:43,7/15/2016 5:44,01:01:05,Friday,
5641,City,42,Trip Completed,7/15/2016 6:46,7/15/2016 7:16,00:29:55,Friday,
128,City,43,Trip Completed,11/7/2016 5:12,11/7/2016 5:48,00:36:00,Monday,
627,City,43,Trip Completed,11/7/2016 12:12,11/7/2016 13:10,00:58:00,Monday,
1766,Airport,43,Trip Completed,12/7/2016 8:45,12/7/2016 9:52,01:07:00,Wednesday,
2089,City,43,Trip Completed,12/7/2016 15:49,12/7/2016 16:32,00:43:00,Wednesday,
3565,City,43,Trip Completed,7/13/2016 18:13,7/13/2016 18:50,00:37:19,Wednesday,
3954,Airport,43,Trip Completed,7/13/2016 22:43,7/14/2016 0:03,01:19:46,Wednesday,
4204,City,43,Trip Completed,7/14/2016 5:36,7/14/2016 6:23,00:47:04,Thursday,
4651,City,43,Trip Completed,7/14/2016 11:54,7/14/2016 12:47,00:52:52,Thursday,
5814,City,43,Trip Completed,7/15/2016 8:43,7/15/2016 9:55,01:11:26,Friday,
6062,City,43,Trip Completed,7/15/2016 13:48,7/15/2016 14:51,01:02:56,Friday,
118,Airport,44,Trip Completed,11/7/2016 5:11,11/7/2016 5:52,00:41:00,Monday,
339,Airport,44,Trip Completed,11/7/2016 7:49,11/7/2016 8:45,00:56:00,Monday,
766,City,44,Trip Completed,11/7/2016 16:23,11/7/2016 17:27,01:04:00,Monday,
1133,Airport,44,Trip Completed,11/7/2016 20:27,11/7/2016 21:31,01:04:00,Monday,
2458,City,44,Trip Completed,12/7/2016 20:33,12/7/2016 21:33,01:00:00,Wednesday,
3060,Airport,44,Trip Completed,7/13/2016 7:56,7/13/2016 9:12,01:15:20,Wednesday,
3653,City,44,Trip Completed,7/13/2016 19:18,7/13/2016 19:51,00:32:33,Wednesday,
4321,City,44,Trip Completed,7/14/2016 6:56,7/14/2016 7:47,00:51:41,Thursday,
5672,Airport,44,Trip Completed,7/15/2016 7:07,7/15/2016 7:59,00:52:14,Friday,
1698,City,45,Trip Completed,12/7/2016 7:56,12/7/2016 8:56,01:00:00,Wednesday,
2098,City,45,Trip Completed,12/7/2016 16:12,12/7/2016 16:42,00:30:00,Wednesday,
2733,City,45,Trip Completed,7/13/2016 2:37,7/13/2016 3:45,01:07:10,Wednesday,
2917,Airport,45,Trip Completed,7/13/2016 6:21,7/13/2016 6:53,00:31:57,Wednesday,
3151,Airport,45,Trip Completed,7/13/2016 9:00,7/13/2016 9:38,00:37:54,Wednesday,
3358,City,45,Trip Completed,7/13/2016 13:30,7/13/2016 14:38,01:08:13,Wednesday,
5435,City,45,Trip Completed,7/15/2016 2:52,7/15/2016 3:43,00:51:33,Friday,
5717,Airport,45,Trip Completed,7/15/2016 7:41,7/15/2016 8:24,00:43:00,Friday,
635,Airport,46,Trip Completed,11/7/2016 12:25,11/7/2016 13:29,01:04:00,Monday,
1275,Airport,46,Trip Completed,11/7/2016 22:05,11/7/2016 23:02,00:57:00,Monday,
1562,Airport,46,Trip Completed,12/7/2016 6:16,12/7/2016 7:15,00:59:00,Wednesday,
2908,Airport,46,Trip Completed,7/13/2016 6:14,7/13/2016 7:17,01:02:34,Wednesday,
3414,City,46,Trip Completed,7/13/2016 15:28,7/13/2016 16:44,01:16:00,Wednesday,
3638,Airport,46,Trip Completed,7/13/2016 19:09,7/13/2016 19:58,00:48:55,Wednesday,
5132,Airport,46,Trip Completed,7/14/2016 20:11,7/14/2016 20:40,00:29:08,Thursday,
5422,City,46,Trip Completed,7/15/2016 2:09,7/15/2016 3:09,01:00:17,Friday,
5724,City,46,Trip Completed,7/15/2016 7:40,7/15/2016 8:48,01:08:36,Friday,
6026,Airport,46,Trip Completed,7/15/2016 12:50,7/15/2016 13:35,00:44:22,Friday,
6416,City,46,Trip Completed,7/15/2016 19:42,7/15/2016 20:27,00:45:21,Friday,
995,Airport,47,Trip Completed,11/7/2016 19:11,11/7/2016 19:33,00:22:00,Monday,
1771,City,47,Trip Completed,12/7/2016 8:56,12/7/2016 9:27,00:31:00,Wednesday,
2729,Airport,47,Trip Completed,7/13/2016 2:36,7/13/2016 3:03,00:26:15,Wednesday,
3416,City,47,Trip Completed,7/13/2016 15:31,7/13/2016 16:06,00:34:49,Wednesday,
4286,City,47,Trip Completed,7/14/2016 6:35,7/14/2016 7:35,01:00:47,Thursday,
5012,Airport,47,Trip Completed,7/14/2016 18:59,7/14/2016 20:05,01:05:56,Thursday,
6761,Airport,47,Trip Completed,7/15/2016 0:05,7/15/2016 0:47,00:42:06,Friday,
5638,City,47,Trip Completed,7/15/2016 6:40,7/15/2016 7:18,00:37:57,Friday,
6191,Airport,47,Trip Completed,7/15/2016 17:17,7/15/2016 18:16,00:58:45,Friday,
443,City,48,Trip Completed,11/7/2016 9:05,11/7/2016 9:45,00:40:00,Monday,
1299,City,48,Trip Completed,11/7/2016 22:22,11/7/2016 23:06,00:44:00,Monday,
1637,Airport,48,Trip Completed,12/7/2016 7:09,12/7/2016 8:15,01:06:00,Wednesday,
2099,Airport,48,Trip Completed,12/7/2016 16:03,12/7/2016 17:16,01:13:00,Wednesday,
2349,Airport,48,Trip Completed,12/7/2016 19:22,12/7/2016 20:07,00:45:00,Wednesday,
3081,City,48,Trip Completed,7/13/2016 8:10,7/13/2016 8:47,00:37:13,Wednesday,
3555,Airport,48,Trip Completed,7/13/2016 18:08,7/13/2016 19:07,00:59:04,Wednesday,
3798,City,48,Trip Completed,7/13/2016 20:55,7/13/2016 21:41,00:46:43,Wednesday,
3982,Airport,48,Trip Completed,7/13/2016 23:16,7/14/2016 0:34,01:17:13,Wednesday,
4082,Airport,48,Trip Completed,7/14/2016 2:37,7/14/2016 3:23,00:45:25,Thursday,
4672,City,48,Trip Completed,7/14/2016 12:36,7/14/2016 13:47,01:11:01,Thursday,
4937,City,48,Trip Completed,7/14/2016 18:22,7/14/2016 19:14,00:52:33,Thursday,
5594,Airport,48,Trip Completed,7/15/2016 6:05,7/15/2016 7:02,00:56:47,Friday,
540,City,49,Trip Completed,11/7/2016 9:56,11/7/2016 10:52,00:56:00,Monday,
1533,City,49,Trip Completed,12/7/2016 5:56,12/7/2016 6:32,00:36:00,Wednesday,
2359,City,49,Trip Completed,12/7/2016 19:31,12/7/2016 20:28,00:57:00,Wednesday,
2603,City,49,Trip Completed,12/7/2016 22:00,12/7/2016 22:51,00:51:00,Wednesday,
2965,Airport,49,Trip Completed,7/13/2016 6:56,7/13/2016 7:25,00:29:23,Wednesday,
4002,City,49,Trip Completed,7/13/2016 23:39,7/14/2016 0:50,01:11:21,Wednesday,
4364,Airport,49,Trip Completed,7/14/2016 7:26,7/14/2016 8:07,00:40:21,Thursday,
4614,Airport,49,Trip Completed,7/14/2016 10:51,7/14/2016 11:28,00:37:35,Thursday,
5235,Airport,49,Trip Completed,7/14/2016 21:08,7/14/2016 22:00,00:51:31,Thursday,
5979,Airport,49,Trip Completed,7/15/2016 11:35,7/15/2016 12:11,00:35:37,Friday,
6145,Airport,49,Trip Completed,7/15/2016 16:08,7/15/2016 17:20,01:11:55,Friday,
6363,Airport,49,Trip Completed,7/15/2016 19:07,7/15/2016 19:46,00:39:32,Friday,
2481,City,50,Trip Completed,12/7/2016 20:40,12/7/2016 21:37,00:57:00,Wednesday,
3328,Airport,50,Trip Completed,7/13/2016 12:28,7/13/2016 13:10,00:41:17,Wednesday,
3908,Airport,50,Trip Completed,7/13/2016 22:07,7/13/2016 23:15,01:08:24,Wednesday,
4416,City,50,Trip Completed,7/14/2016 8:12,7/14/2016 9:08,00:55:33,Thursday,
4966,Airport,50,Trip Completed,7/14/2016 18:35,7/14/2016 19:19,00:44:11,Thursday,
5243,City,50,Trip Completed,7/14/2016 21:12,7/14/2016 22:15,01:03:02,Thursday,
5697,City,50,Trip Completed,7/15/2016 7:32,7/15/2016 8:12,00:39:48,Friday,
5864,Airport,50,Trip Completed,7/15/2016 9:22,7/15/2016 10:18,00:55:32,Friday,
6530,Airport,50,Trip Completed,7/15/2016 20:51,7/15/2016 21:30,00:38:58,Friday,
686,City,51,Trip Completed,11/7/2016 13:44,11/7/2016 14:30,00:46:00,Monday,
777,Airport,51,Trip Completed,11/7/2016 16:41,11/7/2016 17:32,00:51:00,Monday,
1455,Airport,51,Trip Completed,12/7/2016 4:56,12/7/2016 5:27,00:31:00,Wednesday,
1906,Airport,51,Trip Completed,12/7/2016 10:38,12/7/2016 11:22,00:44:00,Wednesday,
2432,Airport,51,Trip Completed,12/7/2016 20:15,12/7/2016 20:59,00:44:00,Wednesday,
2977,Airport,51,Trip Completed,7/13/2016 6:52,7/13/2016 7:47,00:54:59,Wednesday,
3964,City,51,Trip Completed,7/13/2016 22:53,7/13/2016 23:34,00:40:47,Wednesday,
4182,Airport,51,Trip Completed,7/14/2016 5:24,7/14/2016 6:24,01:00:47,Thursday,
4679,City,51,Trip Completed,7/14/2016 12:44,7/14/2016 13:39,00:54:07,Thursday,
4997,City,51,Trip Completed,7/14/2016 18:57,7/14/2016 19:41,00:44:09,Thursday,
5600,City,51,Trip Completed,7/15/2016 6:09,7/15/2016 7:12,01:03:25,Friday,
5910,Airport,51,Trip Completed,7/15/2016 10:00,7/15/2016 10:52,00:52:06,Friday,
6597,Airport,51,Trip Completed,7/15/2016 21:35,7/15/2016 22:21,00:46:13,Friday,
64,City,52,Trip Completed,11/7/2016 4:16,11/7/2016 5:28,01:12:00,Monday,
687,Airport,52,Trip Completed,11/7/2016 13:41,11/7/2016 14:25,00:44:00,Monday,
1625,City,52,Trip Completed,12/7/2016 7:01,12/7/2016 7:49,00:48:00,Wednesday,
1958,Airport,52,Trip Completed,12/7/2016 11:41,12/7/2016 12:35,00:54:00,Wednesday,
2160,Airport,52,Trip Completed,12/7/2016 17:32,12/7/2016 18:07,00:35:00,Wednesday,
2517,Airport,52,Trip Completed,12/7/2016 21:04,12/7/2016 22:20,01:16:00,Wednesday,
2894,City,52,Trip Completed,7/13/2016 6:01,7/13/2016 7:13,01:12:20,Wednesday,
3739,Airport,52,Trip Completed,7/13/2016 20:21,7/13/2016 21:06,00:44:51,Wednesday,
4737,City,52,Trip Completed,7/14/2016 14:37,7/14/2016 15:47,01:09:48,Thursday,
5064,Airport,52,Trip Completed,7/14/2016 19:28,7/14/2016 20:34,01:05:57,Thursday,
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35,01:09:00,Monday,
2107,City,53,Trip Completed,12/7/2016 16:18,12/7/2016 17:14,00:56:00,Wednesday,
2819,City,53,Trip Completed,7/13/2016 5:12,7/13/2016 6:23,01:11:00,Wednesday,
2932,Airport,53,Trip Completed,7/13/2016 6:28,7/13/2016 7:11,00:42:55,Wednesday,
3593,City,53,Trip Completed,7/13/2016 18:34,7/13/2016 19:27,00:53:39,Wednesday,
4760,City,53,Trip Completed,7/14/2016 15:19,7/14/2016 16:37,01:17:51,Thursday,
6681,Airport,53,Trip Completed,7/15/2016 22:32,7/15/2016 23:34,01:02:34,Friday,
234,City,54,Trip Completed,11/7/2016 6:27,11/7/2016 7:23,00:56:00,Monday,
425,Airport,54,Trip Completed,11/7/2016 8:48,11/7/2016 9:34,00:46:00,Monday,
1528,City,54,Trip Completed,12/7/2016 5:58,12/7/2016 6:33,00:35:00,Wednesday,
1671,Airport,54,Trip Completed,12/7/2016 7:41,12/7/2016 8:50,01:09:00,Wednesday,
2223,City,54,Trip Completed,12/7/2016 18:07,12/7/2016 19:12,01:05:00,Wednesday,
3268,Airport,54,Trip Completed,7/13/2016 10:27,7/13/2016 11:31,01:04:16,Wednesday,
3530,Airport,54,Trip Completed,7/13/2016 17:53,7/13/2016 18:43,00:49:50,Wednesday,
4765,Airport,54,Trip Completed,7/14/2016 15:36,7/14/2016 16:41,01:04:37,Thursday,
531,City,55,Trip Completed,11/7/2016 10:01,11/7/2016 10:36,00:35:00,Monday,
1721,City,55,Trip Completed,12/7/2016 8:10,12/7/2016 8:47,00:37:00,Wednesday,
2665,Airport,55,Trip Completed,12/7/2016 23:30,7/13/2016 0:37,01:07:17,Wednesday,
2951,City,55,Trip Completed,7/13/2016 6:40,7/13/2016 7:41,01:01:07,Wednesday,
3786,Airport,55,Trip Completed,7/13/2016 20:47,7/13/2016 21:35,00:48:19,Wednesday,
4049,City,55,Trip Completed,7/14/2016 1:03,7/14/2016 2:26,01:22:54,Thursday,
4079,Airport,55,Trip Completed,7/14/2016 2:31,7/14/2016 3:33,01:01:35,Thursday,
4233,Airport,55,Trip Completed,7/14/2016 5:51,7/14/2016 6:58,01:06:45,Thursday,
4884,Airport,55,Trip Completed,7/14/2016 17:53,7/14/2016 19:06,01:12:26,Thursday,
6350,City,55,Trip Completed,7/15/2016 18:57,7/15/2016 20:08,01:10:59,Friday,
1914,Airport,56,Trip Completed,12/7/2016 10:42,12/7/2016 11:52,01:10:00,Wednesday,
3205,City,56,Trip Completed,7/13/2016 9:38,7/13/2016 10:49,01:11:27,Wednesday,
3448,City,56,Trip Completed,7/13/2016 16:40,7/13/2016 17:35,00:54:38,Wednesday,
4628,City,56,Trip Completed,7/14/2016 11:13,7/14/2016 12:05,00:52:13,Thursday,
5418,City,56,Trip Completed,7/15/2016 2:03,7/15/2016 3:13,01:09:21,Friday,
5654,City,56,Trip Completed,7/15/2016 6:56,7/15/2016 8:09,01:13:36,Friday,
614,City,57,Trip Completed,11/7/2016 11:49,11/7/2016 12:52,01:03:00,Monday,
1340,City,57,Trip Completed,11/7/2016 23:22,11/7/2016 23:55,00:33:00,Monday,
1576,City,57,Trip Completed,12/7/2016 6:27,12/7/2016 7:41,01:14:00,Wednesday,
1974,Airport,57,Trip Completed,12/7/2016 12:19,12/7/2016 13:07,00:48:00,Wednesday,
2597,City,57,Trip Completed,12/7/2016 21:52,12/7/2016 22:54,01:02:00,Wednesday,
4690,City,57,Trip Completed,7/14/2016 13:04,7/14/2016 13:45,00:40:58,Thursday,
6267,Airport,57,Trip Completed,7/15/2016 18:10,7/15/2016 18:45,00:35:22,Friday,
660,Airport,58,Trip Completed,11/7/2016 12:55,11/7/2016 13:44,00:49:00,Monday,
943,Airport,58,Trip Completed,11/7/2016 18:34,11/7/2016 19:25,00:51:00,Monday,
1445,Airport,58,Trip Completed,12/7/2016 4:45,12/7/2016 6:02,01:17:00,Wednesday,
3070,City,58,Trip Completed,7/13/2016 7:53,7/13/2016 8:53,01:00:16,Wednesday,
3440,City,58,Trip Completed,7/13/2016 16:26,7/13/2016 17:04,00:37:43,Wednesday,
4503,City,58,Trip Completed,7/14/2016 9:05,7/14/2016 9:56,00:50:31,Thursday,
4771,Airport,58,Trip Completed,7/14/2016 15:57,7/14/2016 16:25,00:27:28,Thursday,
4797,City,58,Trip Completed,7/14/2016 16:55,7/14/2016 17:51,00:55:56,Thursday,
4898,Airport,58,Trip Completed,7/14/2016 18:02,7/14/2016 19:08,01:05:24,Thursday,
